id,value
6,1
6,-2
6,-3
6,-1
6,-2
6,-2
6,-8
6,4
6,1
6,2
6,-4
6,7
6,-138
6,-2
6,-2
6,1
6,-3
6,7
6,1
6,10
6,1
6,2
6,-3
6,-2
6,-24
6,-2
6,11
6,-4
6,-20
6,-4
6,7
6,6
6,-8
6,1
6,2
6,-6
6,2
6,6
6,1
6,1
6,1
6,3
6,-1
6,1
6,2
6,-3
6,1
6,1
6,3
6,-1
6,-2
6,1
6,-2
6,2
6,-1
6,-5
6,3
6,-2
6,-2
6,-1
6,-2
6,10
6,4
6,3
6,-1
6,1
6,-3
6,-1
6,4
6,-4
6,-5
6,4
6,-1
6,-5
6,41
6,4
6,-1
6,27
6,8
6,-2
6,-2
6,10
6,-2
6,-13
6,-5
6,1
6,-1
6,-5
6,-3
6,-5
6,4
6,-77
6,8
6,-3
6,-32
6,-2
6,-1
6,6
6,21
6,1
6,-7
6,13
6,1
6,1
6,-1
6,-1
6,1
6,-1
6,2
6,1
6,5
6,1
6,-2
6,3
6,5
6,-4
6,1
6,-1
6,19
6,-3
6,1
6,12
6,-2
6,-17
6,-1
6,3
6,-1
6,-1
6,-1
6,-2
6,-8
6,9
6,2
6,2
6,1
6,2
6,-1
6,-9
6,-15
6,13
6,-1
6,5
6,2
6,2
6,-1
6,21
6,-4
6,-2
6,-5
6,-5
6,4
6,1
6,-1
6,-7
6,16
6,2
6,3
6,-3
6,3
6,-4
6,-4
6,-32
6,-28
6,188
6,-10
6,4
6,1
6,7
6,4
6,-1
6,-5
6,4
6,1
6,-1
6,-2
6,-1
6,2
6,1
6,13
6,-3
6,-1
6,-2
6,3
6,2
6,-3
6,-2
6,-2
6,7
6,23
6,2
6,3
6,-22
6,14
6,-8
6,1
6,-1
6,2
6,16
6,-3
6,1
6,5
6,-7
6,13
6,-1
6,1
6,-3
6,-6
6,-1
6,9
6,-3
6,7
6,2
6,-1
6,3
6,3
6,3
6,1
6,-17
6,-5
6,-10
6,2
6,2
6,5
6,-16
6,-2
6,-2
6,-31
6,-20
6,-2
6,-1
6,-3
6,4
6,22
6,-3
6,-3
6,3
6,8
6,-49
6,-6
6,-8
6,12
6,-51
6,1
6,4
6,2
6,-10
6,-7
6,12
6,-4
6,71
6,-4
6,-7
6,-12
6,-3
6,20
6,3
6,2
6,-7
6,3
6,1
6,6
6,-10
6,6
6,6
6,-1
6,-14
6,1
6,-1
6,-12
6,-17
6,-10
6,1
6,1
6,10
6,-1
6,8
6,-4
6,31
6,18
6,-1
6,1
6,9
6,-14
6,-3
6,9
6,75
6,-15
6,-6
6,-2
6,26
6,4
6,6
6,27
6,25
6,-2
6,5
6,-8
6,82
6,7
6,-12
6,7
6,-34
6,34
6,2
6,-3
6,2
6,-1
6,2
6,1
6,1
6,8
6,-1
6,2
6,3
6,-6
6,2
6,-14
6,-6
6,-7
6,3
6,3
6,3
6,-2
6,2
6,-2
6,-3
6,-3
6,-1
6,-4
6,17
6,1
6,1
6,17
6,3
6,16
6,3
6,32
6,1
6,6
6,3
6,7
6,-1
6,-9
6,-3
6,-1
6,2
6,7
6,-5
6,-2
6,5
6,-10
6,-1
6,-2
6,-10
6,20
6,3
6,1
6,-16
6,-2
6,-3
6,6
6,-66
6,-9
6,-2
6,5
6,-3
6,3
6,4
6,-5
6,4
6,-4
6,1
6,-1
6,6
6,-76
6,-49
6,-3
6,1
6,-1
6,3
6,-1
6,-2
6,-2
6,4
6,11
6,-1
6,3
6,-3
6,-1
6,3
6,1
6,-1
6,-6
6,-10
6,-4
6,-1
6,-1
6,-8
6,2
6,4
6,41
6,14
6,-95
6,-12
6,-2
6,5
6,-1
6,4
6,31
6,43
6,2
6,2
6,-5
6,-1
6,-1
6,7
6,-12
6,-5
6,-1
6,7
6,-5
6,17
6,1
6,8
6,4
6,1
6,-3
6,-1
6,2
6,-4
6,1
6,4
6,-4
6,1
6,3
6,-82
6,-6
6,42
6,-25
6,-28
6,-1
6,-12
6,13
6,-94
6,-11
6,3
6,30
6,60
6,-20
6,2
6,1
6,-2
6,1
6,-1
6,15
6,3
6,-9
6,-3
6,1
6,3
6,7
6,-2
6,-1
6,-6
6,-4
6,-5
6,-1
6,-3
6,-2
6,-1
6,-4
6,-2
6,12
6,-33
6,-65
6,1
6,9
6,2
6,2
6,2
6,4
6,40
6,1
6,23
6,1
6,-1
6,-3
6,-10
6,-64
6,-9
6,-4
6,-1
6,-17
6,1
6,8
6,3
6,5
6,2
6,1
6,-1
6,-2
6,3
6,-1
6,-2
6,-4
6,28
6,-1
6,-1
6,-1
6,-2
6,-1
6,1
6,1
6,25
6,2
6,1
6,-8
6,2
6,-5
6,-37
6,2
6,25
6,9
6,24
6,-10
6,1
6,2
6,-25
6,-25
6,-2
6,-2
6,-2
6,1
6,2
6,-1
6,1
6,-10
6,-15
6,-2
6,-3
6,-12
6,5
6,-2
6,15
6,18
6,18
6,85
6,-5
6,2
6,4
6,10
6,-2
6,2
6,156
6,126
6,-7
6,5
6,1
6,-6
6,3
6,-2
6,3
6,35
6,-6
6,3
6,1
6,-1
6,-1
6,-1
6,2
6,1
6,1
6,1
6,1
6,-1
6,5
6,-1
6,-1
6,-1
6,-2
6,4
6,1
6,-8
6,-2
6,3
6,-5
6,-1
6,-1
6,6
6,1
6,-2
6,-4
6,-2
6,-1
6,-1
6,-1
6,-53
6,-2
6,-2
6,11
6,9
6,3
6,-1
6,-1
6,-2
6,-1
6,1
6,-22
6,7
6,1
6,3
6,-2
6,-2
6,-1
6,-2
6,3
6,4
6,-6
6,-4
6,-2
6,-47
6,-16
6,25
6,57
6,5
6,9
6,1
6,1
6,-9
6,4
6,1
6,-1
6,1
6,1
6,1
6,-1
6,-1
6,1
6,-1
6,2
6,1
6,1
6,2
6,2
6,2
6,-40
6,1
6,1
6,2
6,1
6,-1
6,-1
6,1
6,-1
6,-1
6,-1
6,1
6,3
6,3
6,-1
6,1
6,1
6,2
6,1
6,9
6,-3
6,-3
6,1
6,-1
6,-1
6,1
6,-2
6,1
6,-1
6,-1
6,2
6,-1
6,-2
6,-1
6,3
6,2
6,-3
6,-1
6,-2
6,3
6,8
6,-1
6,11
6,-3
6,-1
6,2
6,2
6,-2
6,6
6,-1
6,1
6,1
6,-1
6,-2
6,1
6,2
6,-5
6,14
6,8
6,4
6,-1
6,2
6,-1
6,-1
6,1
6,2
6,-3
6,-1
6,-1
6,-3
6,-5
6,-1
6,1
6,1
6,2
6,-1
6,1
6,-2
6,-1
6,-1
6,-2
6,1
6,-1
6,-27
6,26
6,2
6,4
6,-2
6,5
6,2
6,1
6,17
6,-4
6,-17
6,32
6,1
6,-2
6,-1
6,1
6,1
6,-1
6,-1
6,-1
6,-2
6,1
6,1
6,1
6,1
6,1
6,-3
6,2
6,-6
6,-1
6,3
6,2
6,3
6,5
6,1
6,7
6,-1
6,5
6,1
6,2
6,-1
6,-1
6,-2
6,-1
6,-2
6,1
6,-1
6,-3
6,2
6,1
6,1
6,1
6,-2
6,19
6,-5
6,-2
6,-6
6,-3
6,67
6,-1
6,-1
6,-2
6,-1
6,-14
6,1
6,-1
6,1
6,-1
6,1
6,1
6,-4
6,-1
6,1
6,-3
6,-1
6,1
6,-5
6,1
6,-3
6,-1
6,-2
6,1
6,-1
6,1
6,4
6,2
6,-4
6,-1
6,4
6,-37
6,16
6,-4
6,6
6,17
6,2
6,-1
6,-2
6,-1
6,2
6,-1
6,1
6,-3
6,1
6,-1
6,1
6,-1
6,-1
6,-1
6,1
6,1
6,2
6,4
6,-6
6,-73
6,6
6,-243
6,10
6,2
6,3
6,-12
6,1
6,2
6,-23
6,-1
6,-25
6,3
6,1
6,-5
6,1
6,1
6,1
6,2
6,-3
6,-2
6,3
6,1
6,-1
6,1
6,-2
6,-2
6,1
6,-3
6,1
6,-3
6,-1
6,-3
6,2
6,1
6,-1
6,1
6,-1
6,5
6,2
6,-2
6,1
6,1
6,-1
6,1
6,2
6,-1
6,3
6,-1
6,1
6,1
6,1
6,-2
6,1
6,1
6,-1
6,2
6,-3
6,1
6,1
6,-4
6,-1
6,1
6,-3
6,1
6,-1
6,-2
6,3
6,-6
6,-5
6,10
6,-7
6,-17
6,3
6,-17
6,2
6,-2
6,-2
6,1
6,-1
6,-1
6,-1
6,-2
6,1
6,-1
6,-1
6,-2
6,4
6,1
6,1
6,-1
6,-2
6,-4
6,-3
6,1
6,-11
6,2
6,-1
6,-27
6,-7
6,17
6,1
6,-1
6,-13
6,8
6,20
6,3
6,4
6,6
6,-3
6,-1
6,-1
6,1
6,1
6,-2
6,-2
6,1
6,2
6,2
6,5
6,1
6,-6
6,1
6,1
6,5
6,-2
6,-3
6,-4
6,-26
6,4
6,14
6,-5
6,2
6,15
6,1
6,4
6,-2
6,-2
6,-36
6,-22
6,-26
6,-3
6,-1
6,7
6,-4
6,-3
6,2
6,-49
6,10
6,-2
6,2
6,2
6,15
6,-8
6,2
6,-9
6,2
6,9
6,-1
6,-31
6,5
6,33
6,1
6,-1
6,-7
6,1
6,-1
6,5
6,72
6,3
6,-2
6,-1
6,4
6,3
6,3
6,-7
6,5
6,3
6,-1
6,1
6,1
6,-1
6,3
6,4
6,-4
6,1
7,4
7,-2
7,1
7,-2
7,-1
7,1
7,-2
7,6
7,7
7,-3
7,14
7,63
7,1
7,7
7,-34
7,5
7,4
7,-4
7,24
7,-18
7,26
7,-11
7,-30
7,-1
7,13
7,2
7,3
7,8
7,30
7,19
7,-1
7,-16
7,19
7,61
7,26
7,-2
7,-1
7,-5
7,1
7,1
7,1
7,1
7,1
7,1
7,-1
7,2
7,1
7,-3
7,-3
7,6
7,2
7,-3
7,3
7,3
7,-4
7,-5
7,-1
7,8
7,1
7,-3
7,1
7,1
7,-2
7,-1
7,3
7,3
7,-1
7,-7
7,1
7,1
7,1
7,1
7,1
7,1
7,-1
7,-3
7,-1
7,1
7,52
7,-6
7,43
7,9
7,6
7,15
7,4
7,3
7,56
7,-4
7,19
7,2
7,46
7,-2
7,-6
7,-4
7,-4
7,1
7,-1
7,5
7,1
7,-5
7,-12
7,-1
7,35
7,1
7,1
7,-3
7,-1
7,1
7,1
7,1
7,-1
7,1
7,-1
7,-1
7,2
7,-2
7,-2
7,1
7,1
7,1
7,-1
7,-2
7,1
7,-3
7,1
7,-1
7,-2
7,-2
7,-1
7,-1
7,1
7,-1
7,1
7,-1
7,1
7,6
7,2
7,1
7,4
7,1
7,101
7,-112
7,-5
7,-16
7,92
7,-1
7,-13
7,-12
7,-45
7,103
7,-54
7,-26
7,-25
7,-9
7,-57
7,-10
7,22
7,12
7,-7
7,-23
7,6
7,-4
7,-21
7,-18
7,-6
7,21
7,2
7,4
7,4
7,-2
7,1
7,2
7,3
7,5
7,-1
7,1
7,-2
7,1
7,-1
7,-2
7,-1
7,3
7,1
7,-1
7,2
7,-2
7,-2
7,2
7,-1
7,9
7,-1
7,-1
7,-3
7,3
7,3
7,-1
7,2
7,7
7,4
7,-8
7,1
7,5
7,-5
7,-7
7,-2
7,-1
7,-1
7,1
7,1
7,4
7,-2
7,-1
7,1
7,-5
7,4
7,-4
7,59
7,-6
7,-107
7,-1
7,3
7,-2
7,-4
7,2
7,-5
7,45
7,5
7,18
7,62
7,24
7,-23
7,-7
7,84
7,3
7,-1
7,-2
7,-3
7,-1
7,2
7,-1
7,1
7,2
7,1
7,-5
7,-3
7,2
7,-3
7,-1
7,-4
7,4
7,3
7,-6
7,3
7,10
7,2
7,3
7,4
7,8
7,-1
7,1
7,1
7,7
7,3
7,-3
7,4
7,-1
7,2
7,-1
7,-2
7,-2
7,-2
7,-1
7,-3
7,-1
7,12
7,-41
7,25
7,8
7,-6
7,71
7,-6
7,-5
7,10
7,29
7,-1
7,1
7,-56
7,-7
7,-18
7,-9
7,4
7,-42
7,-14
7,128
7,35
7,-4
7,6
7,3
7,1
7,1
7,-2
7,-10
7,4
7,3
7,3
7,-1
7,-1
7,2
7,-1
7,2
7,-3
7,-5
7,-3
7,-2
7,-1
7,-1
7,2
7,-2
7,11
7,6
7,10
7,4
7,-1
7,4
7,5
7,-3
7,1
7,2
7,7
7,4
7,2
7,4
7,1
7,-3
7,5
7,-2
7,-5
7,5
7,-1
7,3
7,1
7,-2
7,6
7,23
7,3
7,-15
7,-1
7,-5
7,-18
7,-24
7,45
7,-112
7,-22
7,-13
7,-2
7,-4
7,6
7,2
7,5
7,1
7,-2
7,-14
7,-8
7,-38
7,-15
7,10
7,-19
7,17
7,-4
7,-18
7,-11
7,1
7,2
7,5
7,10
7,22
7,4
7,13
7,24
7,-1
7,-3
7,1
7,-3
7,-8
7,-1
7,-2
7,-8
7,10
7,3
7,4
7,2
7,7
7,1
7,8
7,35
7,-27
7,-17
7,-38
7,-11
7,-3
7,-12
7,4
7,7
7,-5
7,6
7,-7
7,-2
7,-4
7,-4
7,1
7,-1
7,1
7,3
7,67
7,14
7,-31
7,8
7,16
7,11
7,29
7,9
7,2
7,10
7,46
7,-3
7,-3
7,50
7,64
7,-14
7,6
7,-14
7,17
7,2
7,9
7,7
7,9
7,40
7,-1
7,-20
7,12
7,-46
7,5
7,19
7,-18
7,-60
7,4
7,-2
7,1
7,-4
7,-4
7,10
7,1
7,-20
7,3
7,-13
7,-8
7,12
7,-5
7,-4
7,-34
7,3
7,-6
7,-5
7,1
7,1
7,2
7,-69
7,-7
7,25
7,3
7,20
7,-4
7,-21
7,7
7,-10
7,1
7,-6
7,-11
7,10
7,14
7,-11
7,9
7,-2
7,-1
7,-3
7,12
7,-6
7,13
7,5
7,3
7,-6
7,9
7,10
7,25
7,3
7,-13
7,3
7,106
7,-20
7,1
7,13
7,2
7,-8
7,-12
7,20
7,-27
7,9
7,1
7,36
7,18
7,-3
7,12
7,-43
7,-15
7,8
7,10
7,-56
7,-76
7,22
7,26
7,-62
7,-4
7,3
7,7
7,6
7,77
7,15
7,18
7,8
7,10
7,9
7,-48
7,-2
7,3
7,9
7,-8
7,1
7,1
7,-3
7,38
7,-2
7,2
7,-88
7,12
7,-1
7,-12
7,-8
7,2
7,-9
7,-13
7,4
7,9
7,1
7,-3
7,-1
7,-1
7,10
7,-7
7,-1
7,1
7,49
7,19
7,-72
7,-4
7,-22
7,-26
7,66
7,-5
7,-4
7,1
7,5
7,-4
7,6
7,-214
7,-46
7,26
7,13
7,-5
7,17
7,-15
7,-18
7,9
7,8
7,-16
7,-21
7,-16
7,-54
7,-6
7,-24
7,6
7,6
7,3
7,40
7,3
7,6
7,35
7,11
7,7
7,-2
7,-23
7,3
7,-12
7,2
7,-10
7,37
7,-3
7,24
7,-14
7,-16
7,-14
7,38
7,7
7,-1
7,-1
7,-3
7,-1
7,3
7,-59
7,-1
7,5
7,-27
7,1
7,2
7,96
7,-3
7,7
7,15
7,-4
7,-2
7,2
7,8
7,6
7,6
7,-4
7,-1
7,7
7,15
7,-5
7,26
7,4
7,56
7,53
7,-26
7,3
7,-17
7,-15
7,59
7,52
7,-4
7,-5
7,2
7,-2
7,-25
7,3
7,-31
7,2
7,16
7,-18
7,-105
7,11
7,4
7,14
7,-10
7,-1
7,9
7,7
7,6
7,-8
7,-9
7,-1
7,2
7,-48
7,27
7,-2
7,-9
7,-36
7,12
7,-5
7,-4
7,2
7,-9
7,4
7,5
7,10
7,-9
7,-15
7,4
7,-1
7,39
7,-2
7,-4
7,1
7,-17
7,2
7,1
7,-1
7,-11
7,-55
7,308
7,-22
7,15
7,77
7,14
7,50
7,-16
7,-2
7,25
7,-120
7,1
7,2
7,-107
7,2
7,-2
7,13
7,-9
7,3
7,-70
7,-14
7,-5
7,20
7,-7
7,17
7,39
7,8
7,1
7,22
7,-12
7,42
7,-1
7,9
7,3
7,4
7,-22
7,1
7,-2
7,3
7,-36
7,-14
7,-65
7,78
7,-84
7,-42
7,-47
7,32
7,-30
7,-39
7,28
7,33
7,31
7,23
7,6
7,5
7,7
7,-3
7,-1
7,17
7,-1
7,13
7,-3
7,-7
7,-22
7,14
7,-4
7,-5
7,6
7,-8
7,-10
7,-11
7,-2
7,10
7,-1
7,-30
7,59
7,-16
7,-33
7,20
7,-4
7,11
7,-4
7,4
7,8
7,-6
7,18
7,-23
7,25
7,43
7,65
7,-9
7,-6
7,27
7,12
7,33
7,19
7,85
7,21
7,-17
7,3
7,7
7,35
7,19
7,1
7,1
7,-18
7,-26
7,-28
7,7
7,9
7,1
7,-2
7,1
7,3
7,-35
7,-1
7,3
7,12
7,7
7,1
7,1
7,12
7,-4
7,-1
7,2
7,-2
7,2
7,2
7,10
7,4
7,-3
7,2
7,4
7,9
7,-2
7,-11
7,6
7,10
7,6
7,-12
7,6
7,4
7,11
7,10
7,-4
7,2
7,40
7,-14
7,-35
7,-11
7,-3
7,-9
7,-4
7,-1
7,7
7,-1
7,22
7,-23
7,-29
7,-94
7,-12
7,-29
7,19
7,52
7,34
7,-129
7,13
7,75
7,29
7,-106
7,5
7,1
7,62
7,-79
7,144
7,-3
7,31
7,6
7,-7
7,-1
7,-2
7,3
7,3
7,62
7,-6
7,1
7,-3
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,-2
7,-2
7,1
7,-4
7,2
7,6
7,-22
7,-18
7,2
7,-12
7,15
7,-2
7,-3
7,-17
7,8
7,-7
7,8
7,10
7,35
7,-5
7,-4
7,1
7,-18
7,8
7,12
7,-3
7,7
7,-12
7,-10
7,-4
7,-5
7,3
7,-11
7,4
7,-3
7,1
7,2
7,33
7,11
7,-4
7,30
7,5
7,-2
7,-3
7,-3
7,4
7,5
7,-75
7,24
7,45
7,-6
7,19
7,60
7,-26
7,10
7,3
7,2
7,5
7,2
7,1
7,7
7,1
7,-1
7,1
7,-1
7,1
7,2
7,2
7,1
7,1
7,1
7,5
7,4
7,-1
7,8
7,30
7,-5
7,-16
7,-3
7,1
7,-1
7,2
7,1
7,-1
7,1
7,-7
7,3
7,-1
7,-4
7,4
7,1
7,-2
7,7
7,2
7,-2
7,1
7,15
7,4
7,1
7,-2
7,3
7,1
7,1
7,1
7,2
7,-1
7,1
7,2
7,-1
7,2
7,3
7,4
7,-6
7,-1
7,6
7,-2
7,7
7,30
7,-11
7,16
7,1
7,-52
7,-12
7,-3
7,-5
7,15
7,4
7,-2
7,1
7,1
7,-1
7,1
7,1
7,1
7,1
7,-1
7,-1
7,8
7,-3
7,-4
7,-4
7,9
7,-16
7,-37
7,-4
7,4
7,-2
7,6
7,-6
7,3
7,4
7,-3
7,-1
7,-3
7,-2
7,1
7,3
7,-2
7,-2
7,1
7,2
7,-3
7,3
7,1
7,2
7,1
7,-2
7,1
7,-2
7,2
7,1
7,1
7,2
7,4
7,-1
7,-1
7,-38
7,9
7,29
7,-13
7,-54
7,1
7,-19
7,2
7,-4
7,5
7,7
7,-63
7,7
7,9
7,-1
7,-14
7,4
7,-3
7,3
7,1
7,1
7,1
7,-7
7,6
7,-1
7,4
7,7
7,-1
7,1
7,1
7,-2
7,5
7,5
7,-11
7,-10
7,2
7,10
7,-18
7,-5
7,8
7,-2
7,8
7,3
7,1
7,1
7,-1
7,-1
7,-1
7,2
7,-3
7,-2
7,-1
7,1
7,1
7,1
7,2
7,3
7,6
7,4
7,4
7,-2
7,-1
7,1
7,4
7,-18
7,-64
7,-1
7,245
7,28
7,1
7,-15
7,-13
7,1
7,3
7,-2
7,9
7,-5
7,-1
7,-12
7,-1
7,1
7,1
7,2
7,1
7,-1
7,1
7,-2
7,3
7,3
7,2
7,1
7,-2
7,-1
7,-1
7,4
7,2
7,8
7,-8
7,7
7,6
7,-21
7,-9
7,-70
7,19
7,1
7,2
7,-26
7,-10
7,-2
7,-1
7,-6
7,-1
7,-2
7,2
7,1
7,1
7,-1
7,1
7,-1
7,2
7,2
7,-1
7,-1
7,2
7,-1
7,-2
7,-1
7,-2
7,-1
7,2
7,2
7,-155
7,-7
7,25
7,23
7,3
7,-24
7,13
7,-13
7,-16
7,-25
7,2
7,-10
7,10
7,14
7,-15
7,2
7,4
7,-4
7,-3
7,-1
7,-8
7,1
7,-1
7,1
7,6
7,-1
7,-4
7,-1
7,-1
7,-1
7,7
7,1
7,-1
7,2
7,-1
7,-1
7,-8
7,8
7,7
7,-1
7,19
7,1
7,-2
7,1
7,1
7,-1
7,2
7,2
7,-2
7,2
7,4
7,-2
7,-3
7,5
7,2
7,1
7,5
7,-1
7,-1
7,2
7,3
7,-5
7,-2
7,1
7,-1
7,6
7,2
7,-1
7,-1
7,-3
7,-1
7,48
7,4
7,-17
7,-8
7,-2
7,13
7,-19
7,5
7,-7
7,-1
7,-26
7,26
7,1
7,1
7,1
7,2
7,7
7,2
7,58
7,-3
7,1
7,-1
7,1
7,-2
7,-1
7,-2
7,2
7,-35
7,33
7,1
7,4
7,-4
7,-1
7,5
7,-2
7,5
7,5
7,3
7,4
7,1
7,-52
7,1
7,-1
7,-21
7,1
7,3
7,4
7,-1
7,-1
7,-1
7,1
7,-1
7,-3
7,-1
7,3
7,-3
7,3
7,1
7,1
7,1
7,-4
7,-4
7,-1
7,-1
7,-2
7,-5
7,3
7,1
7,-2
7,10
7,18
7,11
7,4
7,2
7,-1
7,-6
7,-2
7,-21
7,1
7,-21
7,-4
7,-2
7,1
7,13
7,-19
7,-2
7,-2
7,-17
7,-36
7,-11
7,6
7,21
7,4
7,-24
7,-2
7,-10
7,-28
7,21
7,28
7,-2
7,-4
7,-3
7,3
7,2
7,-3
7,2
7,-1
7,-5
7,2
7,2
7,-3
7,92
7,2
7,-2
7,-8
7,3
7,-1
7,-2
7,1
7,2
7,1
7,1
7,1
7,1
7,1
7,1
7,-1
7,1
8,1
8,-1
8,-1
8,1
8,2
8,1
8,-2
8,7
8,36
8,-4
8,9
8,-17
8,49
8,-23
8,-27
8,9
8,12
8,21
8,2
8,32
8,-1
8,-1
8,-3
8,12
8,10
8,-9
8,-30
8,3
8,18
8,-4
8,-72
8,16
8,1
8,2
8,1
8,2
8,-3
8,2
8,1
8,1
8,-7
8,7
8,1
8,2
8,1
8,4
8,-4
8,-1
8,-3
8,1
8,-7
8,2
8,-1
8,2
8,5
8,-3
8,-1
8,-3
8,-2
8,1
8,2
8,-1
8,3
8,3
8,-2
8,1
8,-1
8,-1
8,-1
8,-1
8,-3
8,70
8,-14
8,-14
8,-4
8,2
8,5
8,12
8,-5
8,-12
8,-48
8,-11
8,50
8,7
8,-2
8,-8
8,13
8,-14
8,2
8,5
8,4
8,-6
8,-1
8,-1
8,-9
8,2
8,-14
8,-13
8,1
8,-13
8,4
8,2
8,1
8,-1
8,-2
8,-1
8,1
8,4
8,2
8,-4
8,1
8,-3
8,-1
8,-4
8,-1
8,1
8,-2
8,1
8,1
8,-1
8,2
8,-3
8,-1
8,1
8,-3
8,5
8,1
8,2
8,1
8,2
8,-1
8,-1
8,1
8,3
8,1
8,3
8,-1
8,-1
8,1
8,-28
8,18
8,-21
8,4
8,-10
8,8
8,-10
8,35
8,-29
8,-14
8,-51
8,15
8,-10
8,2
8,9
8,18
8,-64
8,-13
8,25
8,22
8,-5
8,8
8,-26
8,6
8,-23
8,67
8,8
8,-4
8,-2
8,1
8,2
8,3
8,2
8,1
8,-2
8,-4
8,2
8,-4
8,1
8,3
8,-4
8,2
8,4
8,2
8,-9
8,-6
8,-1
8,1
8,1
8,-1
8,1
8,3
8,2
8,-1
8,-2
8,2
8,-1
8,-1
8,5
8,-4
8,4
8,-1
8,2
8,8
8,2
8,4
8,-1
8,3
8,-2
8,2
8,3
8,1
8,1
8,-1
8,1
8,-12
8,-38
8,-4
8,-40
8,-3
8,-2
8,1
8,-2
8,-4
8,2
8,2
8,-27
8,1
8,-6
8,98
8,2
8,-9
8,-37
8,-3
8,1
8,-7
8,2
8,-1
8,1
8,-2
8,-5
8,1
8,-2
8,1
8,-2
8,1
8,-1
8,-3
8,2
8,2
8,-1
8,1
8,-3
8,-2
8,1
8,-2
8,-3
8,8
8,2
8,-3
8,-2
8,2
8,-2
8,4
8,-5
8,1
8,4
8,-5
8,5
8,3
8,-4
8,1
8,1
8,-1
8,-1
8,-1
8,-1
8,3
8,1
8,2
8,-6
8,-62
8,-4
8,4
8,101
8,13
8,-5
8,3
8,-3
8,3
8,23
8,26
8,32
8,-16
8,-26
8,-43
8,45
8,-70
8,-34
8,-66
8,-41
8,69
8,3
8,39
8,1
8,-10
8,1
8,2
8,-11
8,-3
8,2
8,7
8,-1
8,-3
8,-3
8,1
8,2
8,-5
8,-3
8,-1
8,2
8,-3
8,-4
8,7
8,-1
8,5
8,5
8,-3
8,2
8,-5
8,-1
8,-1
8,1
8,10
8,-17
8,-3
8,7
8,2
8,-5
8,3
8,1
8,4
8,1
8,-1
8,-2
8,-1
8,-8
8,25
8,-47
8,-5
8,-12
8,47
8,-2
8,7
8,18
8,-22
8,-1
8,34
8,31
8,-15
8,15
8,3
8,5
8,-13
8,10
8,-10
8,4
8,-13
8,-12
8,25
8,5
8,2
8,18
8,-19
8,12
8,17
8,-15
8,-1
8,-7
8,-1
8,4
8,-2
8,3
8,-19
8,-10
8,3
8,-3
8,-2
8,-2
8,2
8,-3
8,-4
8,13
8,-1
8,-2
8,-8
8,10
8,-1
8,5
8,1
8,62
8,-43
8,25
8,-14
8,-11
8,-1
8,-5
8,4
8,-3
8,6
8,3
8,-1
8,-19
8,3
8,-3
8,3
8,-1
8,1
8,1
8,-3
8,2
8,7
8,3
8,44
8,-8
8,-1
8,55
8,39
8,-51
8,12
8,-26
8,-13
8,-24
8,6
8,-6
8,-15
8,-16
8,-3
8,-3
8,-5
8,-2
8,15
8,-58
8,-6
8,-4
8,7
8,7
8,13
8,20
8,3
8,19
8,-66
8,-3
8,-38
8,-30
8,1
8,-1
8,3
8,2
8,-5
8,-1
8,2
8,-3
8,-1
8,15
8,-44
8,-1
8,-4
8,25
8,20
8,3
8,-10
8,12
8,15
8,-9
8,-5
8,-19
8,-4
8,28
8,-4
8,30
8,-5
8,-4
8,-1
8,-2
8,7
8,-8
8,2
8,-9
8,1
8,-3
8,7
8,32
8,19
8,3
8,5
8,-43
8,15
8,-13
8,6
8,-7
8,8
8,-3
8,-1
8,25
8,-10
8,-63
8,-39
8,-2
8,15
8,-8
8,18
8,-1
8,26
8,13
8,-12
8,-35
8,-18
8,-16
8,42
8,-3
8,-12
8,7
8,-13
8,39
8,-51
8,-32
8,38
8,-70
8,-10
8,41
8,6
8,-8
8,-30
8,-11
8,-64
8,77
8,81
8,-18
8,-32
8,16
8,52
8,-12
8,4
8,-4
8,-47
8,-1
8,-13
8,-6
8,62
8,2
8,11
8,1
8,7
8,4
8,-11
8,-2
8,-13
8,-9
8,1
8,6
8,8
8,-7
8,5
8,-5
8,-17
8,27
8,-12
8,-17
8,-5
8,22
8,-22
8,7
8,-68
8,5
8,4
8,-7
8,5
8,111
8,15
8,18
8,32
8,-2
8,-6
8,-16
8,5
8,11
8,-3
8,-11
8,44
8,3
8,11
8,48
8,-2
8,5
8,8
8,9
8,4
8,-34
8,-11
8,32
8,-10
8,15
8,-12
8,37
8,-1
8,-1
8,18
8,-7
8,-1
8,-22
8,1
8,-10
8,32
8,-31
8,-2
8,4
8,-2
8,1
8,-2
8,-3
8,2
8,93
8,-45
8,2
8,8
8,5
8,-1
8,50
8,68
8,1
8,-16
8,-27
8,6
8,1
8,1
8,6
8,-6
8,2
8,3
8,-1
8,-13
8,1
8,-22
8,27
8,-39
8,-12
8,27
8,-5
8,-56
8,-17
8,-9
8,33
8,2
8,-2
8,-3
8,1
8,2
8,1
8,-10
8,-5
8,10
8,-15
8,-16
8,125
8,-2
8,4
8,-19
8,23
8,7
8,-24
8,11
8,-6
8,-28
8,3
8,-3
8,38
8,6
8,-6
8,3
8,-1
8,3
8,-2
8,7
8,-17
8,6
8,-38
8,29
8,-8
8,124
8,-46
8,26
8,-27
8,6
8,4
8,14
8,61
8,-2
